Country,EdLevel,YearsCodePro,Salary
5,2,12.0,91026.0
16,1,18.0,215000.0
15,0,13.0,135311.0
16,0,4.0,178000.0
16,0,3.0,87000.0
15,3,5.0,59710.0
16,0,5.0,80000.0
16,2,8.0,150000.0
9,0,2.0,49261.0
16,3,10.0,150000.0
16,2,24.0,130000.0
16,0,23.0,119000.0
16,0,0.5,120000.0
15,0,26.0,110483.0
16,3,20.0,152000.0
16,0,20.0,200000.0
4,2,23.0,74963.0
16,0,10.0,100000.0
16,0,9.0,145000.0
6,2,10.0,18175.0
16,3,7.0,101000.0
2,3,7.0,144985.0
7,1,20.0,147538.0
16,2,24.0,175000.0
16,1,9.0,167000.0
2,2,16.0,133833.0
16,0,3.0,133000.0
2,0,8.0,84761.0
13,1,16.0,46071.0
16,1,17.0,190000.0
16,2,41.0,105000.0
16,1,6.0,162000.0
11,0,3.0,37325.0
16,0,8.0,80000.0
16,2,2.0,110000.0
15,0,17.0,112966.0
1,2,2.0,30431.0
13,3,6.0,47914.0
16,0,49.0,180000.0
16,0,25.0,250000.0
16,0,20.0,175000.0
16,0,9.0,130000.0
16,0,6.0,80000.0
16,0,14.0,120000.0
16,0,18.0,180000.0
16,0,6.0,62500.0
16,0,17.0,162000.0
16,0,7.0,120000.0
16,0,25.0,110000.0
16,0,4.0,135000.0
16,0,11.0,170000.0
16,2,4.0,129000.0
6,2,2.0,16964.0
16,1,13.0,160000.0
16,0,1.0,65000.0
15,0,25.0,111724.0
2,0,21.0,141268.0
16,3,20.0,235000.0
16,0,27.0,157000.0
14,2,12.0,152760.0
15,0,2.0,39724.0
16,0,17.0,165000.0
2,0,8.0,86619.0
15,3,11.0,114828.0
16,0,4.0,195000.0
2,0,11.0,130115.0
3,2,6.0,86271.0
14,2,11.0,79356.0
2,0,5.0,70634.0
16,0,4.0,90000.0
6,0,7.0,25445.0
16,3,6.0,140000.0
5,2,24.0,139216.0
16,1,12.0,160000.0
16,0,18.0,190000.0
16,2,18.0,195000.0
16,0,2.0,123200.0
16,0,3.0,93000.0
16,0,5.0,100000.0
15,0,29.0,161380.0
2,0,8.0,171008.0
16,0,5.0,200000.0
16,0,41.0,180000.0
3,0,5.0,79082.0
16,0,31.0,120000.0
16,0,7.0,240000.0
5,2,20.0,91026.0
12,0,14.0,100000.0
16,3,5.0,125000.0
16,0,11.0,220000.0
16,1,12.0,200000.0
16,0,31.0,150000.0
1,1,15.0,42000.0
16,0,11.0,245000.0
16,0,3.0,50000.0
16,0,10.0,140000.0
16,0,20.0,151000.0
16,0,20.0,185000.0
16,0,9.0,170000.0
2,3,4.0,100374.0
2,3,29.0,111527.0
4,3,28.0,64254.0
5,0,5.0,69608.0
16,0,4.0,96000.0
16,2,11.0,125000.0
16,0,5.0,75000.0
16,1,2.0,65000.0
16,0,3.0,85722.0
16,2,20.0,225000.0
15,2,5.0,99311.0
5,0,14.0,187407.0
16,0,19.0,90000.0
16,0,15.0,234965.0
15,2,12.0,99311.0
16,2,10.0,160000.0
16,0,9.0,235000.0
16,0,14.0,235000.0
2,1,8.0,133833.0
15,2,35.0,240000.0
16,0,13.0,175000.0
15,2,10.0,69517.0
16,0,8.0,170000.0
14,2,4.0,132260.0
16,2,12.0,140000.0
13,0,12.0,92141.0
16,0,10.0,140000.0
16,2,10.0,140000.0
1,0,1.0,20288.0
16,1,14.0,200000.0
16,0,7.0,148000.0
12,1,10.0,100129.0
16,0,19.0,200000.0
16,0,16.0,150000.0
16,0,5.0,210000.0
16,0,10.0,180000.0
11,2,4.0,25410.0
16,1,10.0,125000.0
16,2,20.0,150000.0
2,0,21.0,137550.0
16,0,12.0,14000.0
16,0,32.0,223000.0
16,0,3.0,125000.0
16,0,6.0,190000.0
16,0,3.0,100000.0
16,3,10.0,113000.0
16,0,12.0,115000.0
8,0,21.0,64254.0
16,0,11.0,180000.0
16,0,7.0,160000.0
2,3,11.0,104092.0
16,2,16.0,145000.0
15,0,9.0,84662.0
13,1,10.0,66342.0
16,3,15.0,215000.0
1,0,5.0,27997.0
1,2,20.0,48690.0
16,0,8.0,200000.0
16,0,4.0,115000.0
16,0,13.0,160000.0
14,2,23.0,176346.0
16,2,20.0,250000.0
2,0,11.0,66916.0
16,0,30.0,250000.0
16,1,6.0,145000.0
16,0,0.5,84800.0
16,0,10.0,225000.0
4,2,10.0,68430.0
11,2,5.0,45460.0
16,0,17.0,80000.0
4,0,1.0,41765.0
16,0,13.0,145000.0
16,3,17.0,152000.0
14,0,1.0,100297.0
16,0,11.0,138000.0
16,1,25.0,170000.0
16,2,17.0,210000.0
16,0,1.0,225000.0
8,1,3.0,25701.0
16,2,45.0,160000.0
2,0,4.0,66916.0
1,0,8.0,17447.0
16,0,9.0,110000.0
16,1,25.0,215000.0
16,0,9.0,125000.0
16,1,30.0,250000.0
10,0,25.0,82095.0
16,1,4.0,72000.0
6,2,2.0,26657.0
5,1,7.0,55687.0
16,1,2.0,90000.0
16,1,7.0,125000.0
5,2,11.0,96381.0
4,2,2.0,32127.0
13,3,12.0,51415.0
16,0,11.0,140000.0
16,0,10.0,100000.0
16,0,6.0,110000.0
13,1,36.0,55285.0
2,0,9.0,107810.0
2,0,27.0,174726.0
4,2,6.0,77104.0
16,1,2.0,48000.0
15,0,2.0,77586.0
16,1,10.0,210000.0
16,0,10.0,151000.0
16,0,7.0,96000.0
16,0,20.0,153000.0
7,1,24.0,144331.0
16,0,2.0,93000.0
16,2,7.0,180000.0
15,1,11.0,74483.0
16,0,17.0,155000.0
16,1,35.0,95000.0
16,0,2.0,160000.0
16,0,19.0,225000.0
2,0,6.0,104092.0
16,0,5.0,120000.0
16,0,5.0,97000.0
16,0,19.0,150000.0
5,3,7.0,64254.0
5,2,9.0,95310.0
16,1,25.0,210000.0
16,0,13.0,200000.0
16,2,10.0,150000.0
16,0,6.0,125000.0
2,0,10.0,76890.0
16,0,8.0,132000.0
2,2,7.0,81787.0
16,1,36.0,93000.0
16,2,20.0,91000.0
15,2,7.0,136552.0
15,0,21.0,136552.0
16,2,10.0,180000.0
16,1,22.0,100000.0
3,3,10.0,112325.0
16,0,8.0,160000.0
16,0,27.0,220000.0
5,2,9.0,100664.0
16,0,16.0,135000.0
16,0,17.0,99000.0
2,0,6.0,223054.0
15,0,10.0,109242.0
16,0,5.0,219000.0
13,2,18.0,57496.0
16,3,4.0,115000.0
2,2,5.0,52046.0
16,0,8.0,85000.0
16,0,12.0,250000.0
16,0,13.0,190000.0
16,0,0.5,70000.0
16,1,21.0,120000.0
8,3,5.0,25701.0
16,2,18.0,165000.0
16,0,6.0,106000.0
3,3,24.0,71892.0
16,2,48.0,148609.0
16,1,10.0,110000.0
5,1,1.0,58899.0
9,2,0.5,42836.0
16,3,4.0,82400.0
4,2,11.0,53545.0
16,0,8.0,220000.0
8,2,19.0,50332.0
5,1,3.0,42837.0
16,2,7.0,158000.0
1,2,5.0,11686.0
4,2,15.0,85672.0
16,0,5.0,180000.0
15,0,13.0,93104.0
16,0,10.0,155000.0
16,0,9.0,200000.0
16,0,18.0,247000.0
16,1,15.0,146000.0
12,1,11.0,85672.0
16,3,20.0,160000.0
15,0,20.0,85655.0
6,0,2.0,16964.0
16,0,9.0,173600.0
16,0,19.0,185000.0
8,1,7.0,46049.0
16,2,37.0,90000.0
16,3,12.0,70000.0
16,2,25.0,175000.0
16,2,6.0,230000.0
16,0,16.0,200000.0
1,1,9.0,48690.0
1,1,3.0,14607.0
16,0,0.5,70000.0
16,0,21.0,185000.0
16,0,15.0,147500.0
16,1,0.5,35000.0
11,1,2.0,52638.0
1,0,8.0,52748.0
2,0,23.0,69147.0
16,0,3.0,85000.0
1,0,5.0,65935.0
15,1,25.0,228414.0
16,2,16.0,110000.0
16,0,7.0,160000.0
16,0,0.5,75000.0
16,1,6.0,98000.0
13,2,25.0,64499.0
16,1,28.0,97500.0
15,0,18.0,80690.0
4,2,2.0,36410.0
1,2,12.0,71007.0
16,0,0.5,60000.0
4,2,10.0,56757.0
15,2,1.0,74483.0
16,1,13.0,148500.0
16,3,25.0,150000.0
15,3,7.0,86897.0
16,0,7.0,80000.0
16,2,10.0,125000.0
1,0,4.0,42807.0
8,1,22.0,74963.0
16,3,7.0,91000.0
16,2,16.0,180000.0
13,0,5.0,47914.0
2,3,11.0,44611.0
1,1,5.0,24345.0
15,0,22.0,111724.0
16,2,0.5,111000.0
4,2,25.0,96381.0
16,3,15.0,124000.0
16,2,6.0,120000.0
16,0,8.0,120000.0
16,3,1.0,148000.0
15,2,5.0,108000.0
16,0,22.0,180046.0
16,2,37.0,162000.0
1,0,14.0,30431.0
16,0,5.0,84000.0
16,0,28.0,235000.0
16,3,3.0,75000.0
16,1,15.0,79000.0
15,0,2.0,47793.0
16,0,5.0,195000.0
15,0,3.0,74483.0
16,2,12.0,96595.0
16,0,30.0,200000.0
16,3,12.0,67000.0
15,0,23.0,68276.0
13,0,10.0,58971.0
16,1,26.0,168000.0
9,3,1.0,21418.0
15,0,6.0,68276.0
16,0,12.0,155000.0
16,0,20.0,70000.0
16,0,12.0,240000.0
9,0,9.0,192761.0
16,0,4.0,100000.0
5,3,6.0,99593.0
15,1,10.0,49655.0
6,0,5.0,14540.0
16,2,28.0,160000.0
2,0,2.0,55764.0
16,0,10.0,67000.0
2,3,20.0,111527.0
2,0,5.0,70634.0
2,0,1.0,104092.0
16,2,45.0,180000.0
16,0,10.0,165000.0
16,0,4.0,140000.0
16,0,6.0,166000.0
16,0,20.0,165000.0
1,0,10.0,91294.0
16,0,8.0,60000.0
16,0,16.0,250000.0
5,2,18.0,101735.0
5,2,6.0,57828.0
2,3,10.0,66916.0
16,0,18.0,100000.0
16,2,10.0,77000.0
16,0,38.0,130000.0
16,2,22.0,108000.0
15,2,6.0,99311.0
4,0,16.0,55687.0
16,2,35.0,140000.0
3,2,5.0,102127.0
16,1,15.0,225000.0
16,0,31.0,125000.0
16,0,23.0,150000.0
16,0,15.0,168000.0
5,1,11.0,81388.0
3,2,8.0,79369.0
15,0,25.0,148966.0
2,0,10.0,107810.0
16,0,8.0,109000.0
15,0,6.0,186207.0
10,2,11.0,108736.0
16,1,9.0,137721.0
16,3,0.5,60000.0
16,2,32.0,113000.0
6,0,4.0,54526.0
3,2,6.0,132857.0
16,1,37.0,135000.0
6,0,1.0,42409.0
2,0,10.0,118962.0
16,1,13.0,181200.0
16,2,15.0,182000.0
1,1,8.0,30888.0
16,3,25.0,155000.0
5,1,15.0,87813.0
6,0,2.0,18175.0
2,2,19.0,81787.0
16,1,30.0,220000.0
16,1,14.0,105000.0
16,3,1.0,62000.0
16,0,25.0,175000.0
16,0,12.0,250000.0
9,0,5.0,128507.0
14,3,0.5,90377.0
3,3,2.0,63409.0
16,2,5.0,200000.0
5,1,6.0,68537.0
5,2,5.0,74963.0
5,2,9.0,80317.0
16,2,4.0,160000.0
16,2,6.0,130000.0
2,0,10.0,118962.0
16,2,7.0,250000.0
16,0,10.0,225000.0
6,0,3.0,13886.0
16,0,7.0,100000.0
5,0,4.0,42836.0
16,0,25.0,165000.0
14,0,3.0,88173.0
16,2,21.0,248000.0
16,0,3.0,125000.0
16,2,15.0,200000.0
16,1,30.0,130000.0
16,0,25.0,185000.0
16,0,18.0,141000.0
16,2,17.0,240000.0
2,0,7.0,163573.0
2,0,1.0,49583.0
16,2,4.0,106000.0
10,1,18.0,80646.0
16,2,40.0,150000.0
16,0,22.0,250000.0
16,0,18.0,133000.0
16,0,13.0,240000.0
4,2,6.0,53545.0
16,0,3.0,92000.0
16,2,5.0,130000.0
5,0,16.0,117798.0
2,1,18.0,66916.0
16,3,32.0,130000.0
2,0,7.0,85504.0
5,1,2.0,12851.0
16,0,10.0,225000.0
16,0,7.0,100000.0
6,0,4.0,12117.0
2,3,35.0,74351.0
16,2,23.0,170000.0
16,0,13.0,170000.0
16,1,10.0,225000.0
16,0,6.0,173000.0
16,3,10.0,115000.0
16,0,11.0,250000.0
2,3,19.0,148703.0
4,3,9.0,36410.0
2,0,20.0,68403.0
16,0,10.0,98000.0
16,1,25.0,245000.0
10,0,9.0,67960.0
16,0,25.0,180000.0
16,1,11.0,185000.0
16,1,26.0,95000.0
16,0,11.0,98000.0
16,0,14.0,138091.0
2,0,39.0,223054.0
16,0,6.0,140000.0
2,0,5.0,81787.0
16,0,13.0,110000.0
16,2,30.0,130000.0
15,0,8.0,64552.0
15,1,20.0,80690.0
11,2,23.0,100251.0
16,0,0.5,50000.0
2,0,11.0,126397.0
16,1,12.0,150000.0
9,2,16.0,107090.0
2,3,30.0,74351.0
15,2,25.0,64552.0
16,0,22.0,70000.0
2,3,9.0,118962.0
5,1,15.0,50332.0
16,0,17.0,225000.0
16,0,15.0,221000.0
16,0,6.0,150000.0
16,0,6.0,80000.0
16,0,5.0,125000.0
16,0,2.0,79000.0
16,2,22.0,176000.0
16,1,8.0,125000.0
15,2,7.0,186207.0
15,2,4.0,49655.0
16,0,12.0,170000.0
6,2,6.0,36351.0
16,3,34.0,80000.0
4,2,4.0,53545.0
16,0,25.0,180000.0
2,0,15.0,96657.0
16,0,10.0,170000.0
16,2,14.0,115000.0
16,2,11.0,145000.0
4,3,29.0,40694.0
16,0,17.0,165000.0
16,2,30.0,157000.0
16,0,8.0,72000.0
16,0,13.0,112000.0
9,0,8.0,78175.0
16,0,10.0,110000.0
16,2,21.0,240000.0
8,2,3.0,39623.0
1,0,3.0,17143.0
2,1,7.0,78069.0
16,0,4.0,130000.0
16,3,30.0,110000.0
1,1,13.0,54777.0
16,0,12.0,120000.0
16,0,44.0,135000.0
16,0,18.0,195800.0
16,1,12.0,132000.0
2,0,12.0,81787.0
16,2,25.0,128000.0
6,0,6.0,19387.0
16,0,8.0,140000.0
5,0,11.0,80317.0
4,2,8.0,80317.0
16,0,9.0,120000.0
16,0,18.0,155000.0
16,3,30.0,190000.0
16,0,4.0,75000.0
16,2,5.0,160000.0
16,2,13.0,181000.0
13,1,4.0,51968.0
16,2,35.0,195000.0
2,1,11.0,148703.0
16,0,5.0,125000.0
16,1,4.0,110000.0
14,1,5.0,124544.0
15,1,5.0,40966.0
16,0,4.0,83200.0
2,1,16.0,148703.0
5,2,7.0,107946.0
11,0,2.0,40674.0
5,2,16.0,58899.0
15,0,6.0,105517.0
2,2,8.0,96657.0
16,3,5.0,150000.0
16,3,23.0,125000.0
5,1,10.0,64254.0
16,0,10.0,216822.0
2,2,9.0,137550.0
16,0,21.0,140000.0
15,1,37.0,99311.0
16,0,18.0,159000.0
16,0,28.0,250000.0
16,2,10.0,110000.0
16,0,4.0,140000.0
16,1,7.0,155000.0
16,0,15.0,200000.0
5,2,7.0,85672.0
2,0,15.0,55020.0
1,0,9.0,101438.0
16,0,14.0,180000.0
16,1,16.0,165000.0
9,0,13.0,139216.0
16,3,3.0,127000.0
16,0,10.0,240000.0
10,2,17.0,99674.0
6,0,6.0,36048.0
16,0,5.0,150000.0
16,0,23.0,122000.0
13,3,15.0,73713.0
2,2,19.0,168778.0
16,0,11.0,142000.0
16,2,7.0,160000.0
16,2,16.0,220000.0
2,1,9.0,134576.0
16,0,7.0,150000.0
1,1,7.0,120000.0
16,2,10.0,140000.0
16,0,20.0,183000.0
16,0,32.0,152000.0
2,1,6.0,141268.0
16,2,7.0,157000.0
16,3,22.0,140000.0
16,0,15.0,240000.0
5,2,35.0,160634.0
16,0,11.0,175000.0
15,2,10.0,74483.0
16,0,23.0,145000.0
16,1,9.0,185000.0
2,0,3.0,74351.0
16,0,35.0,196600.0
2,0,8.0,111527.0
8,1,25.0,41122.0
16,0,10.0,130000.0
16,0,8.0,200000.0
2,2,10.0,110040.0
16,0,5.0,145000.0
16,0,13.0,250000.0
16,1,25.0,151000.0
16,0,9.0,130000.0
2,0,4.0,81787.0
2,0,14.0,223054.0
16,0,17.0,220000.0
16,0,1.0,95000.0
16,2,15.0,205000.0
16,1,12.0,150000.0
16,2,10.0,200000.0
2,0,8.0,148703.0
16,0,27.0,150000.0
16,3,4.0,70000.0
2,2,38.0,148703.0
2,0,2.0,61712.0
16,2,8.0,155000.0
2,2,14.0,104092.0
16,1,12.0,160000.0
16,1,12.0,196000.0
16,0,32.0,160000.0
16,0,25.0,80000.0
16,2,7.0,100000.0
13,1,10.0,55285.0
16,0,10.0,155000.0
2,2,11.0,126397.0
16,0,11.0,200000.0
9,2,25.0,128507.0
16,1,15.0,105000.0
16,0,15.0,140000.0
16,2,3.0,103440.0
2,1,2.0,59481.0
16,0,5.0,131000.0
16,1,16.0,165000.0
16,0,10.0,115000.0
16,0,1.0,140000.0
16,2,11.0,148000.0
4,2,4.0,85672.0
16,0,2.0,145000.0
16,0,15.0,150000.0
16,0,17.0,149000.0
16,2,14.0,225000.0
16,2,10.0,140000.0
1,0,11.0,34083.0
5,2,2.0,69608.0
16,0,30.0,180000.0
1,2,28.0,58023.0
16,3,9.0,250000.0
16,0,22.0,190000.0
16,0,7.0,210000.0
16,0,15.0,140000.0
16,0,10.0,214000.0
16,0,34.0,105000.0
16,1,30.0,130000.0
16,0,5.0,175000.0
16,1,1.0,120000.0
11,1,7.0,39717.0
16,3,8.0,60000.0
16,2,4.0,70000.0
4,2,5.0,46049.0
2,0,7.0,111527.0
12,0,7.0,99593.0
16,1,23.0,176000.0
16,0,13.0,185000.0
15,1,15.0,58655.0
16,0,6.0,176000.0
16,0,24.0,240000.0
16,2,7.0,80000.0
2,2,15.0,83274.0
16,0,3.0,137000.0
2,0,12.0,85504.0
16,0,3.0,120000.0
16,0,35.0,150000.0
16,0,7.0,165000.0
5,2,13.0,85672.0
16,2,8.0,180000.0
16,0,4.0,175000.0
16,0,21.0,240000.0
9,0,8.0,102806.0
16,1,13.0,137000.0
3,1,6.0,53488.0
16,0,6.0,173000.0
2,0,20.0,109297.0
4,2,4.0,101735.0
5,3,24.0,74963.0
2,2,5.0,102605.0
16,0,22.0,145000.0
16,3,11.0,200000.0
15,0,27.0,117931.0
6,0,19.0,72701.0
6,0,4.0,18175.0
16,2,20.0,117000.0
16,0,18.0,185000.0
4,2,20.0,74963.0
16,1,25.0,220000.0
12,0,3.0,59970.0
5,0,6.0,85672.0
16,2,6.0,250000.0
16,0,5.0,148000.0
1,2,6.0,30431.0
16,0,15.0,205000.0
16,2,17.0,114500.0
1,0,1.0,26374.0
5,2,10.0,99593.0
5,2,3.0,74963.0
16,2,9.0,92000.0
16,0,6.0,148000.0
1,0,10.0,40575.0
16,3,20.0,129000.0
16,0,7.0,129000.0
16,1,31.0,95000.0
16,1,34.0,200000.0
16,2,6.0,145000.0
16,1,47.0,80000.0
10,0,5.0,65694.0
16,3,19.0,168000.0
16,0,6.0,157000.0
2,0,8.0,86991.0
15,0,2.0,37241.0
16,0,17.0,155000.0
16,3,35.0,112000.0
16,0,10.0,180000.0
4,2,28.0,117798.0
16,0,8.0,137500.0
15,0,2.0,49655.0
16,0,6.0,180000.0
14,2,6.0,128953.0
15,1,13.0,248276.0
16,0,11.0,92000.0
16,0,8.0,117000.0
16,0,1.0,63000.0
16,3,8.0,170000.0
16,0,6.0,160000.0
16,1,20.0,112000.0
16,0,19.0,190000.0
5,2,13.0,87813.0
1,3,2.0,29011.0
2,0,10.0,234207.0
2,0,26.0,111527.0
16,0,15.0,160000.0
16,0,4.0,130000.0
2,0,10.0,74351.0
6,0,6.0,14540.0
5,1,22.0,80317.0
12,1,37.0,39623.0
1,1,16.0,131869.0
16,0,6.0,115000.0
2,3,13.0,156138.0
16,2,15.0,190000.0
16,2,10.0,200000.0
16,1,8.0,240000.0
16,0,22.0,190000.0
8,2,6.0,34269.0
16,0,40.0,190000.0
16,0,30.0,160000.0
16,0,7.0,175000.0
16,1,16.0,60000.0
12,3,11.0,35736.0
5,2,5.0,83530.0
16,0,21.0,135000.0
1,1,15.0,89265.0
1,1,7.0,34083.0
16,3,27.0,150000.0
16,0,16.0,121000.0
12,0,4.0,30521.0
15,2,4.0,72000.0
16,0,10.0,200000.0
2,0,5.0,59481.0
16,1,18.0,137000.0
2,0,11.0,89222.0
16,0,30.0,130000.0
16,0,10.0,90000.0
16,0,7.0,123000.0
5,1,22.0,80317.0
4,3,8.0,57828.0
16,3,23.0,120000.0
5,1,35.0,67466.0
16,3,2.0,150000.0
16,1,3.0,99000.0
1,0,18.0,32866.0
16,0,2.0,85000.0
16,0,23.0,230000.0
16,0,15.0,175000.0
14,2,2.0,142179.0
5,0,10.0,78175.0
16,0,16.0,180000.0
2,0,21.0,197031.0
16,0,4.0,170000.0
2,1,20.0,81972.0
16,0,13.0,124000.0
16,0,8.0,185000.0
16,0,6.0,190000.0
16,0,9.0,119000.0
15,0,4.0,70386.0
16,0,9.0,200000.0
12,2,10.0,85672.0
2,0,7.0,74351.0
2,3,23.0,151677.0
5,1,9.0,66396.0
16,2,35.0,150000.0
16,0,7.0,195000.0
16,0,15.0,155000.0
16,0,7.0,175000.0
9,0,14.0,83530.0
16,0,26.0,160000.0
3,0,7.0,71892.0
16,1,24.0,125000.0
16,0,3.0,90000.0
16,0,27.0,187000.0
15,2,1.0,57724.0
16,3,21.0,78000.0
16,0,5.0,160000.0
14,3,20.0,165324.0
5,0,4.0,72821.0
15,0,12.0,117931.0
15,0,10.0,148966.0
12,3,5.0,24631.0
15,1,1.0,43448.0
15,1,0.5,32276.0
16,0,8.0,165000.0
5,0,14.0,69608.0
16,0,5.0,79935.0
11,2,5.0,45938.0
5,2,8.0,66396.0
16,2,5.0,145000.0
16,2,15.0,190000.0
15,3,14.0,55862.0
2,3,25.0,111527.0
16,2,1.0,170000.0
2,3,12.0,66359.0
1,1,12.0,26374.0
16,2,2.0,119600.0
16,2,7.0,73000.0
2,1,13.0,148703.0
16,0,4.0,165000.0
16,0,0.5,90000.0
16,3,22.0,190000.0
2,0,10.0,126397.0
4,0,4.0,42836.0
12,0,20.0,25701.0
16,1,23.0,170000.0
16,0,21.0,93000.0
16,0,3.0,96000.0
14,2,1.0,103603.0
16,0,2.0,90000.0
16,0,2.0,102000.0
11,2,20.0,35889.0
5,0,3.0,101735.0
16,1,22.0,165000.0
16,0,7.0,160000.0
16,0,7.0,170000.0
5,1,14.0,53545.0
16,2,35.0,100000.0
5,1,4.0,38552.0
14,3,15.0,170835.0
16,0,10.0,200000.0
5,0,17.0,58899.0
2,0,8.0,126397.0
16,0,10.0,195000.0
16,0,9.0,132000.0
16,2,11.0,240000.0
16,0,45.0,150000.0
2,0,6.0,59481.0
16,2,4.0,135000.0
16,0,9.0,102000.0
16,1,12.0,120000.0
16,0,13.0,158000.0
5,2,7.0,80317.0
11,2,10.0,119631.0
16,0,23.0,125000.0
3,2,25.0,103525.0
16,1,4.0,45000.0
16,0,4.0,161000.0
15,2,8.0,74483.0
16,0,17.0,150000.0
13,1,3.0,44228.0
2,2,7.0,148703.0
16,0,8.0,150000.0
2,0,15.0,156882.0
1,0,20.0,81150.0
14,3,6.0,121238.0
15,0,0.5,34759.0
16,1,8.0,150000.0
16,0,39.0,92000.0
2,0,2.0,39406.0
15,1,3.0,74917.0
7,0,5.0,96220.0
16,0,9.0,193000.0
16,0,7.0,200000.0
16,1,1.0,100000.0
16,0,9.0,165000.0
16,0,9.0,124500.0
5,0,3.0,71215.0
16,3,27.0,140000.0
16,0,5.0,155000.0
16,0,6.0,180000.0
16,0,0.5,200000.0
13,2,9.0,56206.0
12,2,8.0,51403.0
16,1,4.0,125000.0
2,0,20.0,111527.0
15,0,27.0,58345.0
11,2,10.0,23926.0
16,0,11.0,180000.0
16,0,10.0,145000.0
16,0,2.0,185000.0
16,0,3.0,247000.0
16,1,4.0,85000.0
15,3,6.0,89379.0
16,0,10.0,140000.0
2,0,10.0,111527.0
16,3,16.0,180000.0
16,0,36.0,117000.0
2,2,22.0,185879.0
15,2,10.0,86897.0
2,0,12.0,153164.0
16,0,21.0,155000.0
2,2,13.0,74351.0
16,0,9.0,80317.0
16,0,16.0,195000.0
2,0,14.0,185879.0
16,0,7.0,248000.0
16,1,7.0,230000.0
6,2,15.0,14540.0
2,0,48.0,104092.0
16,0,1.0,80000.0
4,2,10.0,96381.0
1,1,4.0,24345.0
15,0,36.0,68276.0
16,0,10.0,80000.0
16,2,38.0,240000.0
16,0,23.0,200000.0
10,2,14.0,108736.0
5,2,7.0,64254.0
15,1,15.0,223449.0
3,2,24.0,141608.0
16,0,20.0,165000.0
15,0,32.0,55862.0
8,2,6.0,59970.0
9,0,13.0,77104.0
16,2,15.0,160000.0
5,0,10.0,117798.0
16,0,4.0,180000.0
16,0,8.0,175000.0
16,2,22.0,125000.0
8,0,13.0,107090.0
16,2,11.0,160000.0
2,0,12.0,156138.0
2,1,17.0,163573.0
16,0,6.0,90000.0
16,0,22.0,130000.0
16,2,26.0,210000.0
2,0,8.0,74351.0
16,0,7.0,149900.0
16,0,4.0,77500.0
7,2,5.0,133640.0
2,1,10.0,81787.0
15,2,5.0,105517.0
16,0,20.0,191000.0
16,0,8.0,154000.0
16,2,7.0,150000.0
14,2,18.0,148792.0
16,0,28.0,155000.0
16,0,8.0,93000.0
5,3,13.0,100664.0
2,1,40.0,53533.0
16,0,0.5,120000.0
8,1,13.0,89570.0
16,1,8.0,120000.0
12,0,4.0,44978.0
16,0,9.0,167000.0
16,2,14.0,130000.0
8,2,5.0,39066.0
16,0,47.0,160000.0
2,0,8.0,111527.0
16,0,7.0,150000.0
16,0,0.5,73824.0
16,0,40.0,108000.0
16,0,10.0,155000.0
1,0,23.0,44836.0
1,2,12.0,48690.0
16,2,4.0,105000.0
16,0,30.0,165000.0
6,2,7.0,33927.0
16,0,25.0,212222.0
16,0,7.0,211000.0
2,3,3.0,44611.0
16,0,35.0,152000.0
16,0,4.0,102000.0
16,3,30.0,225000.0
16,2,2.0,137500.0
16,0,2.0,130000.0
5,0,8.0,101735.0
15,0,7.0,74483.0
3,2,6.0,81957.0
16,2,7.0,160000.0
4,1,12.0,71911.0
16,0,5.0,220000.0
16,2,47.0,230000.0
15,2,2.0,70759.0
16,0,12.0,140000.0
1,0,10.0,36923.0
16,1,33.0,180000.0
5,1,7.0,53545.0
16,0,9.0,115000.0
16,0,14.0,175000.0
5,2,10.0,139216.0
16,0,5.0,115000.0
16,0,6.0,150000.0
16,0,23.0,175000.0
16,0,24.0,115000.0
15,2,10.0,74483.0
15,0,17.0,93104.0
5,3,30.0,85672.0
16,0,11.0,225000.0
16,2,39.0,115000.0
16,0,6.0,200000.0
11,2,9.0,97380.0
16,0,8.0,180000.0
16,0,3.0,100000.0
16,3,23.0,212000.0
16,0,8.0,200000.0
8,0,25.0,42836.0
2,0,7.0,96657.0
16,2,4.0,250000.0
16,3,25.0,210000.0
15,0,7.0,108000.0
9,0,7.0,149925.0
16,0,7.0,142000.0
16,0,5.0,142000.0
16,0,6.0,240000.0
1,0,2.0,150000.0
11,2,11.0,64601.0
16,0,12.0,120000.0
16,0,7.0,55000.0
16,0,15.0,150000.0
15,2,14.0,136552.0
16,0,2.0,78000.0
11,0,17.0,47852.0
16,0,17.0,120000.0
16,1,10.0,205000.0
10,2,6.0,77021.0
15,0,11.0,96331.0
16,3,15.0,150000.0
2,3,1.0,114947.0
16,0,12.0,180000.0
16,0,5.0,132000.0
4,2,5.0,69608.0
16,1,13.0,80000.0
5,0,5.0,214179.0
16,3,12.0,140000.0
16,0,17.0,140000.0
16,2,15.0,200000.0
16,0,12.0,242000.0
5,0,12.0,76034.0
16,0,8.0,110000.0
16,1,25.0,130000.0
16,0,18.0,200000.0
16,0,23.0,155000.0
2,1,1.0,31228.0
15,1,8.0,89379.0
16,0,6.0,36000.0
2,0,5.0,48328.0
2,0,6.0,100374.0
2,1,3.0,48328.0
16,2,7.0,165000.0
2,0,36.0,111527.0
13,1,12.0,87534.0
16,0,16.0,150000.0
2,2,4.0,55764.0
4,2,6.0,54616.0
